"EDMO record id","Name","Native name", "Abbreviation", "Address", "Address 2", "Zipcode", "City", "State", "Country", "Email", "Phone", "Fax", "Website", "URL", "Latitude", "Longitude"
"5168","National Rivers Authority Northumbrian Region, Washington Laboratory"," "," ","Barraston Lane"," "," ","Washington","Tyne and Wear","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/5168"," "," "
"2","University of Cambridge Department of Earth Sciences"," "," ","Downing Street"," ","CB2 3EQ","Cambridge"," ","United Kingdom","jaj2@cam.ac.uk"," "," ","https://www.esc.cam.ac.uk/","https://edmo.seadatanet.org/report/2","52.4399","-1.8392"
"6","University of East Anglia, School of Environmental Sciences"," "," ","University Plain "," ","NR4 7TJ","Norwich"," ","United Kingdom","env.enquiries@uea.ac.uk"," "," ","http://www.uea.ac.uk/environmental-sciences/","https://edmo.seadatanet.org/report/6","52.6224","1.2414"
"7","University of Edinburgh, Department of Geology and Geophysics"," "," ","The King's Buildings,West Mains Road"," ","EH9 3JW","Edinburgh"," ","United Kingdom","inapplicable"," "," ","http://www.geos.ed.ac.uk/","https://edmo.seadatanet.org/report/7"," "," "
"13","University of Plymouth, Institute of Marine Studies"," "," ","Drake Circus"," ","PL4 8AA","Plymouth"," ","United Kingdom","inapplicable"," "," ","http://www.plymouth.ac.uk/plymouth/main.htm","https://edmo.seadatanet.org/report/13"," "," "
"14","University of Liverpool, Port Erin Marine Laboratory"," ","PEML"," "," ","IM9 6JA","Port Erin","Isle of Man","United Kingdom","inapplicable"," "," ","http://www.liv.ac.uk/www/peml/","https://edmo.seadatanet.org/report/14"," "," "
"17","National Oceanography Centre (Southampton)"," ","NOC","University of Southampton Waterfront Campus European Way"," ","SO14 3ZH","Southampton","Hampshire","United Kingdom","enquiries@noc.ac.uk"," "," ","http://noc.ac.uk","https://edmo.seadatanet.org/report/17","50.8927","-1.3946"
"18","Scott Polar Research Institute"," ","SPRI","University of CambridgeLensfield Road"," ","CB2 1ER","Cambridge"," ","United Kingdom"," "," "," ","https://www.spri.cam.ac.uk/","https://edmo.seadatanet.org/report/18","52.1982","0.1263"
"20","University of Wales, School of Ocean Sciences"," "," ","School of Ocean Sciences,University of Wales Bangor, Menai Bridge, Anglesey, "," ","LL59 5AB","Menai Bridge","Anglesey","United Kingdom","inapplicable"," "," ","http://www.sos.bangor.ac.uk/","https://edmo.seadatanet.org/report/20"," "," "
"24","Defence Evaluation Research Agency"," ","DERA","Winfrith Technology Centre"," ","DT2 8XJ","Winfrith","Dorchester","United Kingdom","inapplicable"," "," ","http://www.dera.gov.uk/newsite/home_2.htm","https://edmo.seadatanet.org/report/24"," "," "
"26","United Kingdom Hydrographic Office"," ","UKHO"," "," ","TA1 2DN","Taunton","Somerset","United Kingdom","customerservices@ukho.gov.uk"," "," ","https://www.admiralty.co.uk/ukho/About-Us","https://edmo.seadatanet.org/report/26","51.0235","-3.0785"
"28","Centre for Environment, Fisheries and Aquaculture Science, Lowestoft Laboratory"," ","CEFAS","Pakefield Road"," ","NR33 OHT","Lowestoft","Suffolk","United Kingdom","datamanager@cefas.co.uk","+44 (0)1502 562244"," ","http://www.cefas.co.uk/","https://edmo.seadatanet.org/report/28","52.4583","1.7397"
"29","Met Office, Exeter"," "," ","FitzRoy Road"," ","EX1 3PB","Exeter","Devon","United Kingdom","enquiries@metoffice.gov.uk"," "," ","http://www.metoffice.gov.uk/","https://edmo.seadatanet.org/report/29","50.7276","-3.4757"
"33","Environment Agency Wales"," ","EA","Rivers HouseS. Mellons Business Park"," ","CF3 0LT","Cardiff"," ","United Kingdom"," "," "," ","http://www.environment-agency.gov.uk/","https://edmo.seadatanet.org/report/33","51.5303","-3.08225"
"38","Fisheries Research Services, Aberdeen Marine Laboratory"," ","FRS","PO Box 101Victoria Road"," ","AB11 9DB","Aberdeen","Aberdeenshire","United Kingdom","inapplicable","+44 (0)1224 876544","+44 (0)1224 295511","http://www.marlab.ac.uk","https://edmo.seadatanet.org/report/38"," "," "
"41","UK Polar Data Centre"," ","UK PDC","High Cross","Madingley Road","CB3 0ET","Cambridge","Cambridgeshire","United Kingdom","PDCServiceDesk@bas.ac.uk"," "," ","https://www.bas.ac.uk/data/uk-pdc/","https://edmo.seadatanet.org/report/41","52.213","0.08"
"42","British Geological Survey (Edinburgh)"," ","BGS","The Lyell Centre","Research Avenue South","EH14 4AP","Edinburgh","Midlothian","United Kingdom","OffshoreData@bgs.ac.uk"," "," ","http://www.bgs.ac.uk/","https://edmo.seadatanet.org/report/42","55.8749","-3.1676"
"43","British Oceanographic Data Centre"," ","BODC","Joseph Proudman Building6 Brownlow Street"," ","L3 5DA","Liverpool","Merseyside","United Kingdom","enquiries@bodc.ac.uk"," "," ","https://www.bodc.ac.uk/","https://edmo.seadatanet.org/report/43","53.4084","-2.9686"
"44","Scottish Association for Marine Science"," ","SAMS"," "," ","PA37 1QA","Argyll","Oban","United Kingdom","laurence.mee@sams.ac.uk"," "," ","http://www.sams.ac.uk","https://edmo.seadatanet.org/report/44","56.4511","-5.4395"
"45","Marine Biological Association of the United Kingdom"," ","MBA","Citadel Hill"," ","PL1 2PB","Plymouth","Devon","United Kingdom","info@mba.ac.uk"," "," ","https://www.mba.ac.uk/","https://edmo.seadatanet.org/report/45","50.3642","-4.139"
"47","Plymouth Marine Laboratory"," ","PML","Prospect PlaceThe Hoe"," ","PL1 3DH","Plymouth","England","United Kingdom","forinfo@pml.ac.uk","+44 (0)1752 633 100","+44 (0)1752 633101","http://www.pml.ac.uk","https://edmo.seadatanet.org/report/47","50.3661","-4.1479"
"48","Proudman Oceanographic Laboratory"," ","POL","Joseph Proudman Building6 Brownlow Street"," ","L3 5DA","Liverpool","Merseyside","United Kingdom","inapplicable"," "," ","http://www.pol.ac.uk","https://edmo.seadatanet.org/report/48"," "," "
"50","Sir Alister Hardy Foundation for Ocean Science"," ","SAHFOS","The LaboratoryCitadel Hill"," ","PL1 2PB","Plymouth","Devon","United Kingdom","sahfos@sahfos.ac.uk"," "," ","https://www.cprsurvey.org/","https://edmo.seadatanet.org/report/50","50.3642","-4.139"
"53","BP Exploration & Production"," "," ","BP - Offshore Systems, EPTGChertsey Road"," ","TW16 7LN","Sunbury on Thames","Middlesex","United Kingdom","Richard.gibson@no.bp.com","+44 (0)1932 762000","+44 (0)1932 762999","https://www.bp.com/","https://edmo.seadatanet.org/report/53","51.4278","-0.4304"
"65","Hamilton Oil Co Limited"," "," ","St Magnus HouseGuild Street"," ","AB11 6NJ","Aberdeen"," ","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/65","57.145","-2.0963"
"78","Shell UK Exploration and Production Limited"," "," ","1 Altens Farm RoadNigg"," ","AB12 3FY","Aberdeen"," ","United Kingdom","feedback-uk@shell.com"," "," "," ","https://edmo.seadatanet.org/report/78","57.1191","-2.0871"
"81","Svitzer Ltd."," "," ","Svitzer Ltd. Morton Peto Road"," ","NR31 0LT","Great Yarmouth","Norfolk","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/81","52.5906","1.7109"
"82","Total Oil Marine Plc"," "," ","Crawpeel RoadAltens"," ","AB12 3AG","Aberdeen"," ","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/82","57.113","-2.0948"
"83","United Kingdom Offshore Operators Association"," ","UKOOA","3 Hans Crescent "," ","SW1X 0LN","London"," ","United Kingdom","inapplicable"," "," ","http://www.oilandgas.co.uk/","https://edmo.seadatanet.org/report/83"," "," "
"87","HR Wallingford Group Ltd."," "," ","HR Wallingford Ltd.Howbery Park"," ","OX10 8BA","Oxon"," ","United Kingdom","info@hrwallingford.co.uk","+44 (0) 1491 835381","+44 (0) 1491 832233","http://www.hrwallingford.co.uk/","https://edmo.seadatanet.org/report/87","51.6064","-1.1131"
"783","Natural Environment Research Council"," ","NERC","Polaris House","North Star Avenue","SN2 1EU","Swindon","Wiltshire","United Kingdom","mary.goodchild@nerc.ukri.org","+44 (0)1793 411500"," ","https://nerc.ukri.org/","https://edmo.seadatanet.org/report/783","51.5669","-1.7845"
"1336","University of Leeds, School of Earth and Environment"," "," ","Environment BuildingSchool of Earth and EnvironmentThe University of Leeds"," ","LS2 9JT","Leeds"," ","United Kingdom","enquiries@see.leeds.ac.uk","+44 113 343 6461","+44 113 343 6716","https://environment.leeds.ac.uk/see","https://edmo.seadatanet.org/report/1336","53.8084","-1.5546"
"1371","Isle of Man Government Laboratory"," "," ","Ballakermeen Road"," ","IM1 4BR","Douglas","Isle of Man","United Kingdom","analyst@lab.gov.im","+44 (0)1624 642250","+44 (0)1624 642222"," ","https://edmo.seadatanet.org/report/1371","54.153","-4.49"
"1385","Agri-Food and Biosciences Institute","Agri-Food and Biosciences Institute","AFBI","AFBI HeadquartersNewforge Lane"," ","BT9 5PX","Belfast"," ","United Kingdom","info@afbini.gov.uk","+44 (0)28 90 255689","+44 (0)28 90 255035","http://www.afbini.gov.uk/","https://edmo.seadatanet.org/report/1385","54.5841","-5.8933"
"1427","Queen's University Belfast, School of Biological Sciences"," ","QUB","Medical Biology Centre","97 Lisburn Road","BT9 7BL","Belfast","County Antrim","United Kingdom","biolsci@qub.ac.uk","+44 (0)28 9097 5787","+44 (0)28 9097 5877","http://www.qub.ac.uk/schools/SchoolofBiologicalSciences/","https://edmo.seadatanet.org/report/1427","54.5857","-5.9423"
"2529","Dunstaffnage Marine Laboratory"," ","DML","Dunbeg"," ","PA37 1QA","Oban","Argyll","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2529"," "," "
"2530","Scottish Marine Biological Association"," "," ","Dunbeg"," ","PA37 1QA","Oban","Argyll","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2530"," "," "
"2535","Heriot-Watt University School of Life Sciences"," ","SLS","John Muir Building"," ","EH14 4AS","Edinburgh","Midlothian","United Kingdom","enquiries@sls.hw.ac.uk","+44 (0)131 451 3455","+44 (0)131 451 3009"," ","https://edmo.seadatanet.org/report/2535","55.9094","-3.3207"
"2561","National Marine Facilities Sea Systems"," ","NMFS","University of Southampton Waterfront Campus","European Way","SO14 3ZH","Southampton","Hampshire","United Kingdom","inapplicable","+44 (0)23 8059 6666"," "," ","https://edmo.seadatanet.org/report/2561","50.893","-1.3935"
"2562","United Kingdom Ocean Research Services"," ","UKORS","University of Southampton Waterfront Campus, European Way"," ","SO14 3ZH","Southampton","Hampshire","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/2562"," "," "
"2563","Research Vessel Services"," "," ","University of Southampton Waterfront Campus, European Way"," ","SO14 3ZH","Southampton","Hampshire","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/2563"," "," "
"2564","Research Vessel Services"," "," ","No 1 Dock"," ","CF6 6UZ","Barry","West Glamorgan","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/2564"," "," "
"2621","Rockall Consortium"," "," ","British Geological Survey, Murchison House, West Mains Road"," ","EH9 3LA","Edinburgh","Midlothian","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/2621","55.9243","-3.1792"
"2654","British National Oil Corporation"," ","BNOC","Farburn Industrial Estate, Burnside Road, Dyce"," ","AB21 7PB","Aberdeen","Aberdeenshire","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/2654"," "," "
"2745","University of Oxford, Department of Physics"," "," ","Clarendon Laboratory, Parks Road"," ","OX1 3PU","Oxford","Oxfordshire","United Kingdom","webmaster@physics.ox.ac.uk","+44 (0)1865 272200","+44 (0)1865 272400","http://www.physics.ox.ac.uk","https://edmo.seadatanet.org/report/2745","51.76","-1.2563"
"2758","The European Marine Energy Centre Limited","The European Marine Energy Centre Limited","EMEC","Old Academy,Back Road,"," ","KW16 3AW","Stromness","Orkney","United Kingdom","info@emec.org.uk"," "," ","http://www.emec.org.uk/","https://edmo.seadatanet.org/report/2758","58.9635","-3.3103"
"2763","Marine Conservation Society","Marine Conservation Society","MCS","Unit 3, Wolf Business ParkAlton Road"," ","HR9 5NB","Ross-on-Wye","Herefordshire","United Kingdom"," ","01989 566017","01989 567815","https://www.mcsuk.org/","https://edmo.seadatanet.org/report/2763","51.91","-2.57"
"2770","University of St. Andrews, School of Geography and Geoscience"," "," ","Irvine Building, North Street"," ","KY16 9AL","St. Andrews","Fife","United Kingdom","gg@st-andrews.ac.uk","+44 (0)1334 462894","+44 (0)1334 463949","http://www.st-andrews.ac.uk/gg/","https://edmo.seadatanet.org/report/2770"," "," "
"2818","University of Strathclyde, Department of Mathematics and Statistics"," "," ","26 Richmond Street"," ","G1 1XH","Glasgow","Lanarkshire","United Kingdom","contact-mathstat@strath.ac.uk","+44 (0)141 548 3804","+44 (0)141 548 3345","http://www.mathstat.strath.ac.uk/","https://edmo.seadatanet.org/report/2818","55.8611","-4.2435"
"2828","University of Plymouth, School of Geography, Earth and Environmental Sciences"," "," ","Drake Circus"," ","PL4 8AA","Plymouth","Devon","United Kingdom","science.technology@plymouth.ac.uk","+44 (0)1752 584584","+44 (0)1752 232406","https://www.plymouth.ac.uk/schools/school-of-geography-earth-and-environmental-sciences","https://edmo.seadatanet.org/report/2828","50.3753","-4.1384"
"2954","University of York, Department of Chemistry"," "," ","Heslington"," ","YO10 5DD","York","North Yorkshire","United Kingdom","helen.coombs@york.ac.uk","+44 (0)1904 322511","+44 (0)1904 322516","https://www.york.ac.uk/chemistry/","https://edmo.seadatanet.org/report/2954","53.9482","-1.0587"
"3014","University of Plymouth School of Marine Science and Engineering"," ","MSE","Drake Circus"," ","PL4 8AA","Plymouth","Devon","United Kingdom","science.technology@plymouth.ac.uk","+44 (0)1752 584584"," "," ","https://edmo.seadatanet.org/report/3014"," "," "
"3039","University of Portsmouth School of Earth and Environmental Sciences"," "," ","Burnaby Building","Burnaby Road","PO1 3QL","Portsmouth","Hampshire","United Kingdom","sees.enquiries@port.ac.uk ","+44 (0)23 9284 2257","+44 (0)23 9284 2244","https://www.port.ac.uk/departments/academic/sees/","https://edmo.seadatanet.org/report/3039","50.7942","-1.0984"
"3149","Institute of Coastal Oceanography and Tides"," ","ICOT","Bidston Observatory","Bidston Hill"," ","Prenton","Merseyside","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/3149"," "," "
"3150","University of Liverpool Tidal Institute and Observatory"," "," ","Bidston Observatory","Bidston Hill"," ","Prenton","Merseyside","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/3150"," "," "
"3151","Liverpool Observatory and Tidal Institute"," ","LOTI","Bidston Observatory","Bidston Hill"," ","Prenton","Merseyside","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/3151"," "," "
"3152","Liverpool Observatory, Bidston"," "," ","Bidston Observatory","Bidston Hill"," ","Prenton","Merseyside","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/3152"," "," "
"3153","Liverpool Observatory"," "," ","Waterloo Dock"," "," ","Liverpool","Merseyside","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/3153"," "," "
"3272","Scottish Environment Protection Agency, Edinburgh Office"," ","SEPA","Clearwater House, Heriot Watt Research Park","Avenue North, Riccarton","EH14 4AP","Edinburgh","Midlothian","United Kingdom","inapplicable","+44 (0)131 449 7296","+44 (0)131 449 7277","https://www.sepa.org.uk/","https://edmo.seadatanet.org/report/3272","55.9142","-3.3164"
"3373","Liverpool John Moores University School of Natural Sciences & Psychology"," ","NSP","James Parsons Building","Byrom Street","L3 3AF","Liverpool","Merseyside","United Kingdom"," ","+44 (0)151 231 2369"," ","https://www.ljmu.ac.uk/nsp/","https://edmo.seadatanet.org/report/3373","53.4128","-2.9813"
"3488","University of Liverpool Department of Earth, Ocean and Ecological Sciences"," "," ","Jane Herdman Building","4 Brownlow Street","L69 3GP","Liverpool","Merseyside","United Kingdom","soesnorth@liverpool.ac.uk","+44 (0)151 794 5146"," ","https://www.liverpool.ac.uk/earth-ocean-and-ecological-sciences/","https://edmo.seadatanet.org/report/3488","53.408","-2.9688"
"1468","Bangor University School of Ocean Sciences"," "," ","School of Ocean Sciences,Bangor University, Menai Bridge, Anglesey,"," ","LL59 5AB","Menai Bridge","Gwynedd","United Kingdom","oss011@bangor.ac.uk"," "," ","https://www.bangor.ac.uk/oceansciences/","https://edmo.seadatanet.org/report/1468","53.2264","-4.1614"
"1475","University of Bristol, Department of Earth Sciences"," "," ","Wills Memorial Building, Queen's Road, Clifton"," ","BS8 1RJ","Bristol"," ","United Kingdom","earth-enquiries@bris.ac.uk","+44 (0)117 9545400","+44 (0)117 9253385","http://www.bristol.ac.uk/earthsciences/","https://edmo.seadatanet.org/report/1475","51.4564","-2.6045"
"1548","Napier University School of Life Sciences"," "," ","10 Colinton Road"," ","EH10 5DT","Edinburgh","Midlothian","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/1548"," "," "
"1604","The Crown Estate","The Crown Estate"," ","1 St James's Market"," ","SW1Y 4AH","London"," ","United Kingdom","enquiries@thecrownestate.co.uk","+44 020 7851 5000"," ","https://www.thecrownestate.co.uk/","https://edmo.seadatanet.org/report/1604","51.5126","-0.1408"
"1770","University of Liverpool, Department of Earth and Ocean Sciences"," "," ","4 Brownlow Street"," ","L69 3GP","Liverpool","Merseyside","United Kingdom","h.kokelaar@liv.ac.uk","+44 (0)151 794 5146","+44 (0)151 794 5196","http://www.liv.ac.uk/earth/","https://edmo.seadatanet.org/report/1770"," "," "
"1771","University of Liverpool, Department of Earth Sciences"," "," ","Brownlow Hill"," "," ","Liverpool","Merseyside","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/1771"," "," "
"1772","University of Liverpool, Department of Oceanography"," "," ","Brownlow Hill"," "," ","Liverpool","Merseyside","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/1772"," "," "
"1773","Institute of Oceanographic Sciences Taunton"," "," ","Crossway"," ","TA1 2DW","Taunton","Somerset","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/1773"," "," "
"1783","Offshore Environmental Systems Ltd"," "," "," "," "," "," "," ","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1783"," "," "
"1786","University of Wales Swansea Department of Geology and Oceanography","Prifysgol Cymru Abertawe"," ","Singleton Park"," ","SA2 8PP","Swansea","West Glamorgan","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1786"," "," "
"1787","University of Bristol Geology Department"," "," ","Wills Memorial Building, Queen's Road"," ","BS8 1RJ","Bristol","Avon","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1787"," "," "
"1788","Institute of Marine Environmental Research"," "," ","Prospect Place, The Hoe"," ","PL1 3DH","Plymouth","Devon","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/1788"," "," "
"1790","Amoco (UK) Exploration, Aberdeen"," "," ","Wellheads Road, Farburn Industrial Estate, Dyce"," ","AB21 7PB","Aberdeen","Aberdeenshire","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1790"," "," "
"1791","Britoil"," "," ","Burnside Road, Farburn Industrial Estate, Dyce"," ","AB21 7PB","Aberdeen","Aberdeenshire","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1791"," "," "
"1792","University of Manchester School of Mechanical, Aerospace and Civil Engineering"," "," ","PO Box 88"," ","M60 1QD","Manchester","Lancashire","United Kingdom","enquiries.mace@manchester.ac.uk","+44(0)161 306 9200","+44(0)161 306 3755","https://www.mace.manchester.ac.uk/","https://edmo.seadatanet.org/report/1792","53.4737","-2.2332"
"1800","Forth River Purification Board"," ","FRPB","Heriot-Watt Research Park, Avenue North, Riccarton"," ","EH14 4AP","Edinburgh","Midlothian","United Kingdom"," ","(+44) 131 449 7296","(+44) 131 449 7277"," ","https://edmo.seadatanet.org/report/1800","55.9142","-3.3163"
"1801","University of Southampton School of Ocean and Earth Science"," "," ","National Oceanography Centre, European Way"," ","SO14 3ZH","Southampton","Hampshire","United Kingdom","soes@noc.soton.ac.uk","+44 (0)23 8059 2011","+44 (0)23 8059 3059","http://www.soes.soton.ac.uk/","https://edmo.seadatanet.org/report/1801","50.8927","-1.3946"
"1802","University of Southampton School of Ocean and Earth Science"," "," ","Southampton Oceanography Centre, European Way"," ","SO14 3ZH","Southampton","Hampshire","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/1802"," "," "
"1803","University of Southampton Department of Oceanography"," "," ","University of Southampton Waterfront Campus, European Way"," ","SO14 3ZH","Southampton","Hampshire","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/1803"," "," "
"1804","University of Southampton Department of Oceanography"," "," ","Highfield Campus"," ","SO9 5NH","Southampton","Hampshire","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/1804"," "," "
"1805","ConocoPhillips Limited (Warwick)"," "," ","ConocoPhillips Centre, 2 Kingmaker Court, Warwick Technology Park "," ","CV34 6DB","Warwick","Warwickshire","United Kingdom"," ","+44 (0)1926 404000","+44 (0)1926 404099","http://www.conocophillips.co.uk","https://edmo.seadatanet.org/report/1805","52.2764","-1.5694"
"1807","Clyde River Purification Board"," ","CRPB","Rivers House, Murray Road"," ","G75 0LA","East Kilbride","South Lanarkshire","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1807"," "," "
"1808","Hydraulics Research Station"," "," ","HRS Wallingford"," ","OX10 8BB","Wallingford","Oxfordshire","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1808"," "," "
"1809","National Rivers Authority"," "," ","Rio House, Waterside Drive, Aztec West, Almondsbury"," ","BS32 4UD","Bristol","Avon","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1809"," "," "
"1815","Wimpol Ltd"," "," "," "," "," "," "," ","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1815"," "," "
"1818","Imperial Chemical Industries, Brixham Lab"," ","ICI","Freshwater Quarry"," ","TQ5 8BA","Brixham","Devon","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1818"," "," "
"1825","North of Scotland Hydro-Electric Board"," "," ","Rothesay Terrace"," ","EH3 7RY","Edinburgh","Midlothian","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/1825"," "," "
"1828","Land & Marine Project Engineering Ltd"," "," ","Dock Road North"," ","CH62 4LN","Bromborough","Merseyside","United Kingdom","tim.botterill@landandmarine.com","+44 (0)151 641 5600","+44 (0)151 644 9990","http://www.landandmarine.com","https://edmo.seadatanet.org/report/1828","53.3553","-2.9852"
"2000","Open University, Department of Earth and Environmental Sciences"," ","OU","Walton Hall"," ","MK7 6AA","Milton Keynes","Buckinghamshire","United Kingdom","earth-sciences-hod@open.ac.uk","+44 (0) 1908 652889","+44 (0) 1908 655151","http://www.open.ac.uk/science/environment-earth-ecosystems/","https://edmo.seadatanet.org/report/2000","52.0249","-0.7097"
"2002","Southampton Oceanography Centre"," "," ","University of Southampton Waterfront Campus European Way"," ","SO14 3ZH","Southampton","Hampshire","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2002"," "," "
"2003","Palmer Marine Surveys Ltd"," "," "," "," "," "," "," ","United Kingdom"," "," "," "," ","https://edmo.seadatanet.org/report/2003"," "," "
"2090","Scottish Office Agriculture Environment and Fisheries Department, Aberdeen Marine Laboratory"," ","SOAEFD","PO Box 101375 Victoria Road"," ","AB11 9DB","Aberdeen","Aberdeenshire","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2090"," "," "
"2091","Scottish Office Agriculture and Fisheries Department, Aberdeen Marine Laboratory"," ","SOAFD","PO Box 101375 Victoria Road"," ","AB11 9DB","Aberdeen","Aberdeenshire","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2091"," "," "
"2092","Department of Agriculture and Fisheries for Scotland, Aberdeen Marine Laboratory"," ","DAFS","PO Box 101375 Victoria Road"," ","AB11 9DB","Aberdeen","Aberdeenshire","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2092"," "," "
"2100","Ministry of Agriculture, Fisheries and Food, Lowestoft Fisheries Laboratory"," "," ","Pakefield Road"," ","NR33 0HT","Lowestoft","Suffolk","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2100"," "," "
"2103","Centre for Environment, Fisheries and Aquaculture Science, Burnham Laboratory"," ","CEFAS","Remembrance Avenue"," ","CM0 8HA","Burnham-on-Crouch","Essex","United Kingdom"," ","+44 (0)1621 787200","+44 (0)1621 784989","http://www.cefas.co.uk","https://edmo.seadatanet.org/report/2103"," "," "
"2117","Institute of Oceanographic Sciences Deacon Laboratory"," "," ","Brook RoadWormley"," ","GU8 5UB","Godalming","Surrey","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2117"," "," "
"2118","Institute of Oceanographic Sciences Wormley Laboratory"," "," ","Brook RoadWormley"," ","GU8 5UB","Godalming","Surrey","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2118"," "," "
"2119","National Institute of Oceanography"," "," ","Brook RoadWormley"," ","GU8 5UB","Godalming","Surrey","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2119"," "," "
"2120","James Rennell Centre for Ocean Circulation"," "," ","Gamma HouseChilworth Research Centre"," ","SO1 7NS","Southampton","Hampshire","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2120"," "," "
"2131","British Oceanographic Data Centre","British Oceanographic Data Centre","BODC","Bidston Observatory","Bidston Hill","CH43 7RA","Prenton","Merseyside","United Kingdom","bodcmail@ccms.ac.uk","+44 (0)151 653 8633","+44 (0)151 652 3950","http://www.bodc.ac.uk","https://edmo.seadatanet.org/report/2131"," "," "
"2132","Marine Information and Advisory Service, Data Banking Section"," ","MIAS","Bidston ObservatoryBidston Hill"," ","L43 7RA","Prenton","Merseyside","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2132"," "," "
"2133","Proudman Oceanographic Laboratory"," ","POL","Bidston ObservatoryBidston Hill"," ","CH43 7RA","Prenton","Merseyside","United Kingdom","inapplicable","+44 (0)151 653 8633","+44 (0)151 653 6269","http://www.pol.ac.uk","https://edmo.seadatanet.org/report/2133"," "," "
"2134","Institute of Oceanographic Sciences, Bidston Laboratory"," "," ","Bidston ObservatoryBidston Hill"," ","L43 7RA","Prenton","Merseyside","United Kingdom","inapplicable"," "," "," ","https://edmo.seadatanet.org/report/2134"," "," "
"2135","Marine Scotland Science"," "," ","Marine Laboratory, PO Box 101","375 Victoria Road","AB11 9DB","Aberdeen","Aberdeenshire","United Kingdom","inapplicable","+44 (0)1224 876544","+44 (0)1224 295511"," ","https://edmo.seadatanet.org/report/2135","57.1384","-2.0713"
"2290","Zoological Society of London, Institute of Zoology"," ","ZSL","Regent's Park"," ","NW1 4RY","London","London","United Kingdom","enquiries@ioz.ac.uk","+44 (0)20 7449 6610","+44 (0)20 7586 2870","https://www.zsl.org/science","https://edmo.seadatanet.org/report/2290","51.5358","-0.1556"
"2380","Durham University, Department of Earth Sciences"," "," ","Science Labs"," ","DH1 3LE","Durham","Durham","United Kingdom","earth.sciences@durham.ac.uk","+44 (0)191 334 2300","+44 (0)191 334 2301","https://www.dur.ac.uk/earth.sciences/","https://edmo.seadatanet.org/report/2380","54.7682","-1.5719"
"2392","University of Edinburgh, School of GeoSciences"," "," ","The King's Buildings, West Mains Road"," ","EH9 3JW","Edinburgh","Midlothian","United Kingdom","info@geos.ed.ac.uk","+44 (0)131 650 4842"," ","https://www.geos.ed.ac.uk/","https://edmo.seadatanet.org/report/2392","55.9239","-3.1742"
